time,,interface,state,bytes_in,bytes_out,rx_dupe,rx_ooo,re-tx,rtt_avg,rcvsize,tx_win,tc_class,tc_mgt,cc_algo,P,C,R,W,arch,
07:11:21.309558,tcp4 127.0.0.1:3390<->127.0.0.1:60723,lo0,Established,850,39482,0,0,0,1.22 ms,385711,466304,BE,-,cubic,-,-,-,-,so,
07:11:21.309663,sshd.30439,,,45418,45346,0,0,0,,,,,,,,,,,,
07:11:21.309437,tcp4 192.168.50.75:22<->172.59.27.90:31669,en0,Established,5936,44496,0,0,0,84.38 ms,131072,4717568,BE,-,cubic,-,-,-,-,so,
07:11:21.309497,tcp4 127.0.0.1:60723<->127.0.0.1:3390,lo0,Established,39482,850,0,0,0,2.12 ms,466310,385664,BE,-,cubic,-,-,-,-,so,
time,,interface,state,bytes_in,bytes_out,rx_dupe,rx_ooo,re-tx,rtt_avg,rcvsize,tx_win,tc_class,tc_mgt,cc_algo,P,C,R,W,arch,
07:11:22.316836,freerdp-shadow-.30406,,,1190,30536,0,0,0,,,,,,,,,,,,
07:11:22.316594,tcp4 127.0.0.1:3390<->*:*,lo0,Listen,,,,,,,,,,-,cubic,-,-,-,-,so,
07:11:22.316776,tcp4 127.0.0.1:3390<->127.0.0.1:60723,lo0,Established,1190,30536,0,0,0,1.22 ms,384521,435712,BE,-,cubic,-,-,-,-,so,
07:11:22.316883,sshd.30439,,,38732,36294,0,0,0,,,,,,,,,,,,
07:11:22.316655,tcp4 192.168.50.75:22<->172.59.27.90:31669,en0,Established,8196,35104,0,0,0,81.97 ms,131072,4717568,BE,-,cubic,-,-,-,-,so,
07:11:22.316715,tcp4 127.0.0.1:60723<->127.0.0.1:3390,lo0,Established,30536,1190,0,0,0,2.09 ms,435774,384512,BE,-,cubic,-,-,-,-,so,
time,,interface,state,bytes_in,bytes_out,rx_dupe,rx_ooo,re-tx,rtt_avg,rcvsize,tx_win,tc_class,tc_mgt,cc_algo,P,C,R,W,arch,
07:11:23.308619,freerdp-shadow-.30406,,,730,81456,0,0,0,,,,,,,,,,,,
07:11:23.308357,tcp4 127.0.0.1:3390<->*:*,lo0,Listen,,,,,,,,,,-,cubic,-,-,-,-,so,
07:11:23.308561,tcp4 127.0.0.1:3390<->127.0.0.1:60723,lo0,Established,730,81456,0,0,0,13.59 ms,383791,354304,BE,-,cubic,-,-,-,-,so,
07:11:23.308667,sshd.30439,,,86576,85642,0,0,0,,,,,,,,,,,,
07:11:23.308425,tcp4 192.168.50.75:22<->172.59.27.90:31669,en0,Established,5120,84912,0,0,0,81.78 ms,131072,4717568,BE,-,cubic,-,-,-,-,so,
07:11:23.308499,tcp4 127.0.0.1:60723<->127.0.0.1:3390,lo0,Established,81456,730,0,0,0,2.09 ms,354318,383744,BE,-,cubic,-,-,-,-,so,
time,,interface,state,bytes_in,bytes_out,rx_dupe,rx_ooo,re-tx,rtt_avg,rcvsize,tx_win,tc_class,tc_mgt,cc_algo,P,C,R,W,arch,
07:11:24.311577,freerdp-shadow-.30406,,,870,139070,0,0,0,,,,,,,,,,,,
07:11:24.311046,tcp4 127.0.0.1:3390<->*:*,lo0,Listen,,,,,,,,,,-,cubic,-,-,-,-,so,
07:11:24.311468,tcp4 127.0.0.1:3390<->127.0.0.1:60723,lo0,Established,870,139070,0,0,0,4.78 ms,382921,476544,BE,-,cubic,-,-,-,-,so,
