time,,interface,state,bytes_in,bytes_out,rx_dupe,rx_ooo,re-tx,rtt_avg,rcvsize,tx_win,tc_class,tc_mgt,cc_algo,P,C,R,W,arch,
07:38:14.349688,freerdp-shadow-.36935,,,2254,1143787,0,0,130656,,,,,,,,,,,,
07:38:14.348467,tcp4 127.0.0.1:3390<->*:*,lo0,Listen,,,,,,,,,,-,cubic,-,-,-,-,so,
07:38:14.349233,tcp4 127.0.0.1:3390<->127.0.0.1:62730,lo0,Established,2254,1143787,0,0,130656,1.22 ms,406046,440384,BE,-,cubic,-,-,-,-,so,
07:38:14.349736,sshd.36953,,,1151620,1065347,130656,0,0,,,,,,,,,,,,
07:38:14.348540,tcp4 192.168.50.75:22<->172.59.26.224:48588,en0,Established,7833,1063093,0,0,0,83.91 ms,131072,2314240,BE,-,cubic,-,-,-,-,so,
07:38:14.349101,tcp4 127.0.0.1:62730<->127.0.0.1:3390,lo0,Established,1143787,2254,130656,0,0,1.22 ms,440417,406016,BE,-,cubic,-,-,-,-,so,
time,,interface,state,bytes_in,bytes_out,rx_dupe,rx_ooo,re-tx,rtt_avg,rcvsize,tx_win,tc_class,tc_mgt,cc_algo,P,C,R,W,arch,
07:38:15.349870,freerdp-shadow-.36935,,,0,53333,0,0,0,,,,,,,,,,,,
07:38:15.349494,tcp4 127.0.0.1:3390<->*:*,lo0,Listen,,,,,,,,,,-,cubic,-,-,-,-,so,
07:38:15.349676,tcp4 127.0.0.1:3390<->127.0.0.1:62730,lo0,Established,0,53333,0,0,0,3.78 ms,406046,387072,BE,-,cubic,-,-,-,-,so,
07:38:15.349977,sshd.36953,,,53489,58876,0,0,0,,,,,,,,,,,,
07:38:15.349556,tcp4 192.168.50.75:22<->172.59.26.224:48588,en0,Established,156,58876,0,0,0,77.94 ms,131072,2462720,BE,-,cubic,-,-,-,-,so,
07:38:15.349616,tcp4 127.0.0.1:62730<->127.0.0.1:3390,lo0,Established,53333,0,0,0,0,1.22 ms,387084,406016,BE,-,cubic,-,-,-,-,so,
time,,interface,state,bytes_in,bytes_out,rx_dupe,rx_ooo,re-tx,rtt_avg,rcvsize,tx_win,tc_class,tc_mgt,cc_algo,P,C,R,W,arch,
