time,,interface,state,bytes_in,bytes_out,rx_dupe,rx_ooo,re-tx,rtt_avg,rcvsize,tx_win,tc_class,tc_mgt,cc_algo,P,C,R,W,arch,
07:28:27.801165,freerdp-shadow-.33218,,,20627,7187931,0,0,130656,,,,,,,,,,,,
07:28:27.799525,tcp4 127.0.0.1:3390<->*:*,lo0,Listen,,,,,,,,,,-,cubic,-,-,-,-,so,
07:28:27.800346,tcp4 127.0.0.1:3390<->127.0.0.1:62142,lo0,Established,20627,7187931,0,0,130656,1.22 ms,387673,406400,BE,-,cubic,-,-,-,-,so,
07:28:27.801206,sshd.33276,,,7282352,7836684,130656,0,6060,,,,,,,,,,,,
07:28:27.799597,tcp4 192.168.50.75:22<->172.59.27.56:1219,en0,Established,94421,7816057,0,0,6060,79.69 ms,131072,4717568,BE,-,cubic,-,-,-,-,so,
07:28:27.800190,tcp4 127.0.0.1:62142<->127.0.0.1:3390,lo0,Established,7187931,20627,130656,0,0,2.50 ms,406449,387648,BE,-,cubic,-,-,-,-,so,
time,,interface,state,bytes_in,bytes_out,rx_dupe,rx_ooo,re-tx,rtt_avg,rcvsize,tx_win,tc_class,tc_mgt,cc_algo,P,C,R,W,arch,
07:28:28.799264,freerdp-shadow-.33218,,,0,114643,0,0,16332,,,,,,,,,,,,
07:28:28.798912,tcp4 127.0.0.1:3390<->*:*,lo0,Listen,,,,,,,,,,-,cubic,-,-,-,-,so,
07:28:28.799093,tcp4 127.0.0.1:3390<->127.0.0.1:62142,lo0,Established,0,114643,0,0,16332,5.59 ms,387673,308096,BE,-,cubic,-,-,-,-,so,
07:28:28.799310,sshd.33276,,,114955,103460,16332,0,0,,,,,,,,,,,,
07:28:28.798973,tcp4 192.168.50.75:22<->172.59.27.56:1219,en0,Established,312,103460,0,0,0,81.38 ms,131072,4717568,BE,-,cubic,-,-,-,-,so,
07:28:28.799032,tcp4 127.0.0.1:62142<->127.0.0.1:3390,lo0,Established,114643,0,16332,0,0,2.50 ms,308138,387648,BE,-,cubic,-,-,-,-,so,
time,,interface,state,bytes_in,bytes_out,rx_dupe,rx_ooo,re-tx,rtt_avg,rcvsize,tx_win,tc_class,tc_mgt,cc_algo,P,C,R,W,arch,
07:28:29.799614,freerdp-shadow-.33218,,,0,36766,0,0,0,,,,,,,,,,,,
07:28:29.799256,tcp4 127.0.0.1:3390<->*:*,lo0,Listen,,,,,,,,,,-,cubic,-,-,-,-,so,
07:28:29.799439,tcp4 127.0.0.1:3390<->127.0.0.1:62142,lo0,Established,0,36766,0,0,0,1.22 ms,387673,271360,BE,-,cubic,-,-,-,-,so,
07:28:29.799723,sshd.33276,,,36870,42224,0,0,0,,,,,,,,,,,,
07:28:29.799316,tcp4 192.168.50.75:22<->172.59.27.56:1219,en0,Established,104,42224,0,0,0,80.84 ms,131072,4717568,BE,-,cubic,-,-,-,-,so,
07:28:29.799379,tcp4 127.0.0.1:62142<->127.0.0.1:3390,lo0,Established,36766,0,0,0,0,2.50 ms,271372,387648,BE,-,cubic,-,-,-,-,so,
time,,interface,state,bytes_in,bytes_out,rx_dupe,rx_ooo,re-tx,rtt_avg,rcvsize,tx_win,tc_class,tc_mgt,cc_algo,P,C,R,W,arch,
07:28:30.799092,freerdp-shadow-.33218,,,0,123242,0,0,0,,,,,,,,,,,,
07:28:30.798677,tcp4 127.0.0.1:3390<->*:*,lo0,Listen,,,,,,,,,,-,cubic,-,-,-,-,so,
07:28:30.798857,tcp4 127.0.0.1:3390<->127.0.0.1:62142,lo0,Established,0,123242,0,0,0,3.19 ms,387673,415488,BE,-,cubic,-,-,-,-,so,
07:28:30.799202,sshd.33276,,,123502,127196,0,0,0,,,,,,,,,,,,
07:28:30.798737,tcp4 192.168.50.75:22<->172.59.27.56:1219,en0,Established,260,127196,0,0,0,82.22 ms,131072,4717568,BE,-,cubic,-,-,-,-,so,
07:28:30.798796,tcp4 127.0.0.1:62142<->127.0.0.1:3390,lo0,Established,123242,0,0,0,0,2.50 ms,415358,387648,BE,-,cubic,-,-,-,-,so,
time,,interface,state,bytes_in,bytes_out,rx_dupe,rx_ooo,re-tx,rtt_avg,rcvsize,tx_win,tc_class,tc_mgt,cc_algo,P,C,R,W,arch,
07:28:31.799187,freerdp-shadow-.33218,,,0,35567,0,0,0,,,,,,,,,,,,
07:28:31.798829,tcp4 127.0.0.1:3390<->*:*,lo0,Listen,,,,,,,,,,-,cubic,-,-,-,-,so,
07:28:31.799014,tcp4 127.0.0.1:3390<->127.0.0.1:62142,lo0,Established,0,35567,0,0,0,1.22 ms,387673,373824,BE,-,cubic,-,-,-,-,so,
07:28:31.799295,sshd.33276,,,35723,46916,0,0,0,,,,,,,,,,,,
07:28:31.798890,tcp4 192.168.50.75:22<->172.59.27.56:1219,en0,Established,156,46916,0,0,0,76.59 ms,131072,4717568,BE,-,cubic,-,-,-,-,so,
07:28:31.798951,tcp4 127.0.0.1:62142<->127.0.0.1:3390,lo0,Established,35567,0,0,0,0,2.50 ms,373875,387648,BE,-,cubic,-,-,-,-,so,
time,,interface,state,bytes_in,bytes_out,rx_dupe,rx_ooo,re-tx,rtt_avg,rcvsize,tx_win,tc_class,tc_mgt,cc_algo,P,C,R,W,arch,
07:28:32.802030,freerdp-shadow-.33218,,,0,37048,0,0,0,,,,,,,,,,,,
07:28:32.801680,tcp4 127.0.0.1:3390<->*:*,lo0,Listen,,,,,,,,,,-,cubic,-,-,-,-,so,
07:28:32.801855,tcp4 127.0.0.1:3390<->127.0.0.1:62142,lo0,Established,0,37048,0,0,0,1.22 ms,387673,336768,BE,-,cubic,-,-,-,-,so,
07:28:32.802080,sshd.33276,,,37204,41124,0,0,0,,,,,,,,,,,,
07:28:32.801739,tcp4 192.168.50.75:22<->172.59.27.56:1219,en0,Established,156,41124,0,0,0,82.91 ms,131072,4717568,BE,-,cubic,-,-,-,-,so,
07:28:32.801797,tcp4 127.0.0.1:62142<->127.0.0.1:3390,lo0,Established,37048,0,0,0,0,2.50 ms,336827,387648,BE,-,cubic,-,-,-,-,so,
time,,interface,state,bytes_in,bytes_out,rx_dupe,rx_ooo,re-tx,rtt_avg,rcvsize,tx_win,tc_class,tc_mgt,cc_algo,P,C,R,W,arch,
