07:26:58.358593,tcp4 127.0.0.1:62142<->127.0.0.1:3390,lo0,Established,44197,0,0,0,0,2.50 ms,345256,387648,BE,-,cubic,-,-,-,-,so,
time,,interface,state,bytes_in,bytes_out,rx_dupe,rx_ooo,re-tx,rtt_avg,rcvsize,tx_win,tc_class,tc_mgt,cc_algo,P,C,R,W,arch,
07:26:59.361918,freerdp-shadow-.33218,,,0,130795,0,0,16332,,,,,,,,,,,,
07:26:59.361797,tcp4 127.0.0.1:3390<->*:*,lo0,Listen,,,,,,,,,,-,cubic,-,-,-,-,so,
07:26:59.358548,tcp4 127.0.0.1:3390<->127.0.0.1:62142,lo0,Established,0,130795,0,0,16332,1.22 ms,387673,492096,BE,-,cubic,-,-,-,-,so,
07:26:59.361966,sshd.33276,,,131159,120336,16332,0,0,,,,,,,,,,,,
07:26:59.361858,tcp4 192.168.50.75:22<->172.59.27.56:1219,en0,Established,364,120336,0,0,0,84.22 ms,131072,4717568,BE,-,cubic,-,-,-,-,so,
07:26:59.358615,tcp4 127.0.0.1:62142<->127.0.0.1:3390,lo0,Established,130795,0,16332,0,0,2.50 ms,492105,387648,BE,-,cubic,-,-,-,-,so,
time,,interface,state,bytes_in,bytes_out,rx_dupe,rx_ooo,re-tx,rtt_avg,rcvsize,tx_win,tc_class,tc_mgt,cc_algo,P,C,R,W,arch,
07:27:00.362579,freerdp-shadow-.33218,,,0,34107,0,0,0,,,,,,,,,,,,
07:27:00.362456,tcp4 127.0.0.1:3390<->*:*,lo0,Listen,,,,,,,,,,-,cubic,-,-,-,-,so,
07:27:00.358741,tcp4 127.0.0.1:3390<->127.0.0.1:62142,lo0,Established,0,34107,0,0,0,1.22 ms,387673,457984,BE,-,cubic,-,-,-,-,so,
07:27:00.362628,sshd.33276,,,34211,39320,0,0,0,,,,,,,,,,,,
07:27:00.362521,tcp4 192.168.50.75:22<->172.59.27.56:1219,en0,Established,104,39320,0,0,0,81.12 ms,131072,4717568,BE,-,cubic,-,-,-,-,so,
07:27:00.358805,tcp4 127.0.0.1:62142<->127.0.0.1:3390,lo0,Established,34107,0,0,0,0,2.50 ms,457998,387648,BE,-,cubic,-,-,-,-,so,
